timestamp,happiness,sadness,anger,fear,disgust,surprise,neutral,predominant_emotion,emotion_category
2024-04-05 17:07:30,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:31,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:32,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:35,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:36,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:38,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:39,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:41,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:50,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:50,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:50,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:50,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:50,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:50,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:50,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:50,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:50,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:51,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:52,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:53,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:54,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:54,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:54,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:54,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:54,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:07:54,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:24,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:24,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:24,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:37,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:45,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:46,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:47,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:48,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:10:49,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:17,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
2024-04-05 17:23:18,0,0,0,0,0,0,0,happiness,positive
